종목코드,종목명,현재가,등락률,3개월수익률,시가총액(억),배당수익률,총보수,NAV,거래량,거래대금
379780,RISE 미국S&P500,22245.0,-0.9131403118040089,-8.148556795677,14881.905,1.1458,0.07,22224.2,120759.0,26.90625125
091230,TIGER 반도체,141815.0,2.6120617922651133,-5.859453546848,14153.137,0.3584,0.48,142368.01,215204.0,307.61248936
232080,TIGER 코스닥150,14290.0,2.290622763063708,-12.71061046901,13821.288,0.2847,0.22,14379.05,19619346.0,2811.54957458
475630,TIGER CD1년금리액티브(합성),1076635.0,0.00789559240165343,0.778133795016,12992.83118,0.5697,0.02,1076638.78,92577.0,996.71861296
157450,TIGER 단기통안채,112590.0,0.0,0.63957183709,12966.9903,1.0046,0.11,112598.69,4878.0,5.49240065
448330,KODEX 삼성전자채권혼합,17465.0,-0.22850614110254214,0.534501278885,12906.635,1.9655,0.14,17533.13,422380.0,74.09391648
436140,SOL 종합채권(AA-이상)액티브,106165.0,0.01884214988930237,0.16839071136,12667.6078,2.2431,0.05,106169.07,192.0,0.20385645
390390,KODEX 미국반도체,52160.0,-0.32486145614370343,-12.962370770332,12544.48,0.4356,0.17,52115.23,711898.0,372.37198746
438080,ACE 미국S&P500미국채혼합50액티브,13605.0,-0.6571741511500547,-10.019582823458,12054.03,2.4352,0.22,13593.41,269264.0,36.69360383
469150,ACE AI반도체TOP3+,61220.0,0.9398186314921682,-10.959264211285,11907.29,0.1985,0.36,61376.81,637633.0,393.70586007
0072R0,TIGER KRX금현물,12630.0,-1.096319498825372,-9.861067903421,11726.955,0.0078,0.27,12616.2,775971.0,97.83932873
0183J0,TIGER 미국우주테크,7675.0,4.209097080787508,-46.384963173403,11359.0,0.0,0.51,7613.09,1278153.0,97.97937475
494890,KODEX 200액티브,32095.0,0.8800880088008801,-7.150665333183,10976.49,0.8093,0.16,32164.95,87453.0,28.21563957
0139F0,TIGER 12월자동연장금융채(AA-이상)액티브,102180.0,0.014682131845543973,0.797663728138,10808.6004,0.0,0.11,102176.53,99.0,0.1011582
445290,KODEX 로봇액티브,30900.0,0.8485639686684073,-22.065197485643,10768.65,0.2348,0.57,31026.75,225470.0,70.13835389
356540,ACE 종합채권(AA-이상)액티브,101220.0,-0.004939491232403063,0.26834653756,10736.4054,1.2872,0.03,101214.35,13605.0,13.76932135
455850,SOL AI반도체소부장,25670.0,2.536448971439984,-3.137742682658,10717.225,0.048,0.51,25742.85,1599273.0,413.39254063
497570,TIGER 미국필라델피아AI반도체나스닥,21170.0,0.5939653124257543,-12.530922520726,10648.51,0.359,0.6,21152.62,336865.0,71.49494934
494310,KODEX 반도체레버리지,85755.0,4.700567730907759,-33.49460937834,10633.62,0.0,0.52,86252.31,2839462.0,2472.7875016
451540,TIGER 종합채권(AA-이상)액티브,52785.0,0.05686664771111743,0.131498441015,10436.6502,1.3267,0.05,52807.74,1183.0,0.6245633
295040,SOL 200TR,41720.0,0.7364481468067126,-7.10537255411,10388.28,0.0,0.03,41853.12,62277.0,26.09515745
465580,ACE 미국빅테크TOP7 Plus,23720.0,-0.586756077116513,-6.313247231411,10353.78,0.2259,0.36,23687.94,905685.0,215.25691913
0117V0,TIGER 코리아AI전력기기TOP3플러스,19285.0,4.440834010289738,-11.144503784872,10346.4025,0.5026,0.44,19351.58,1836298.0,356.27074537
479520,RISE KOFR금리액티브(합성),106430.0,0.004698144233027954,0.67768333683,10331.1601,0.5507,0.03,106434.1,6418.0,6.83055495
449180,KODEX 미국S&P500(H),17145.0,-0.145602795573675,4.305602740172,10329.8625,0.9287,0.11,17128.14,226546.0,38.82587883
469830,SOL 초단기채권액티브,54410.0,0.009190331770976933,0.860753139385,10176.8464,1.5624,0.06,54413.92,112469.0,61.19669152
446720,SOL 미국배당다우존스,13300.0,-1.0048381094157053,-4.957328986271,10121.3,2.994,0.07,13302.88,294991.0,39.30512503
449450,PLUS K방산,51750.0,1.1730205278592376,-10.508265353897,10023.975,0.1468,0.51,51878.35,174201.0,90.57642823
494300,KODEX 미국나스닥100데일리커버드콜OTM,8705.0,-0.6278538812785388,-14.477570533537,9993.34,23.0438,0.35,8698.47,996565.0,86.92711054
237350,KODEX 코스피100,88980.0,0.8500510030601837,-7.40369901001,9965.76,0.7947,0.16,89198.81,164633.0,147.40691084
315930,KODEX Top5PlusTR,81765.0,0.28823745860419475,-8.898555362092,9811.8,0.0,0.19,81966.43,16078.0,13.21137153
305540,TIGER 2차전지테마,19565.0,6.129644697586113,-8.445140618624,9762.935,0.2976,0.55,19650.65,525178.0,100.45636922
